datetime,market_price,temperature,relative_humidity
2024-03-03 14:15:00,46.84,16.3,40
2024-03-03 14:30:00,46.84,16.3,40
2024-03-03 14:45:00,46.84,16.3,40
2024-03-03 15:00:00,54.13,17.3,33
2024-03-03 15:15:00,54.13,17.3,33
2024-03-03 15:30:00,54.13,17.3,33
2024-03-03 15:45:00,54.13,17.3,33
2024-03-03 16:00:00,60.28,16.5,36
2024-03-03 16:15:00,60.28,16.5,36
2024-03-03 16:30:00,60.28,16.5,36
2024-03-03 16:45:00,60.28,16.5,36
2024-03-03 17:00:00,75.58,14.2,45
2024-03-03 17:15:00,75.58,14.2,45
2024-03-03 17:30:00,75.58,14.2,45
2024-03-03 17:45:00,75.58,14.2,45
2024-03-03 18:00:00,84.36,11.2,48
2024-03-03 18:15:00,84.36,11.2,48
2024-03-03 18:30:00,84.36,11.2,48
2024-03-03 18:45:00,84.36,11.2,48
2024-03-03 19:00:00,86.96,10.3,59
2024-03-03 19:15:00,86.96,10.3,59
2024-03-03 19:30:00,86.96,10.3,59
2024-03-03 19:45:00,86.96,10.3,59
2024-03-03 20:00:00,81.8,6.7,71
2024-03-03 20:15:00,81.8,6.7,71
2024-03-03 20:30:00,81.8,6.7,71
2024-03-03 20:45:00,81.8,6.7,71
2024-03-03 21:00:00,75.0,7.1,74
2024-03-03 21:15:00,75.0,7.1,74
2024-03-03 21:30:00,75.0,7.1,74
2024-03-03 21:45:00,75.0,7.1,74
2024-03-03 22:00:00,72.18,7.0,78
2024-03-03 22:15:00,72.18,7.0,78
2024-03-03 22:30:00,72.18,7.0,78
2024-03-03 22:45:00,72.18,7.0,78
2024-03-03 23:00:00,72.42,8.4,72
2024-03-03 23:15:00,72.42,8.4,72
2024-03-03 23:30:00,72.42,8.4,72
2024-03-03 23:45:00,72.42,8.4,72
2024-03-04 00:00:00,69.13,5.7,79
2024-03-04 00:15:00,69.13,5.7,79
2024-03-04 00:30:00,69.13,5.7,79
2024-03-04 00:45:00,69.13,5.7,79
2024-03-04 01:00:00,67.9,5.0,80
2024-03-04 01:15:00,67.9,5.0,80
2024-03-04 01:30:00,67.9,5.0,80
2024-03-04 01:45:00,67.9,5.0,80
2024-03-04 02:00:00,67.41,4.9,87
2024-03-04 02:15:00,67.41,4.9,87
2024-03-04 02:30:00,67.41,4.9,87
2024-03-04 02:45:00,67.41,4.9,87
2024-03-04 03:00:00,66.22,4.8,86
2024-03-04 03:15:00,66.22,4.8,86
2024-03-04 03:30:00,66.22,4.8,86
2024-03-04 03:45:00,66.22,4.8,86
2024-03-04 04:00:00,65.59,5.0,89
2024-03-04 04:15:00,65.59,5.0,89
2024-03-04 04:30:00,65.59,5.0,89
2024-03-04 04:45:00,65.59,5.0,89
2024-03-04 05:00:00,70.83,6.3,86
2024-03-04 05:15:00,70.83,6.3,86
2024-03-04 05:30:00,70.83,6.3,86
2024-03-04 05:45:00,70.83,6.3,86
2024-03-04 06:00:00,81.18,7.0,85
2024-03-04 06:15:00,81.18,7.0,85
2024-03-04 06:30:00,81.18,7.0,85
2024-03-04 06:45:00,81.18,7.0,85
2024-03-04 07:00:00,96.67,7.0,87
2024-03-04 07:15:00,96.67,7.0,87
2024-03-04 07:30:00,96.67,7.0,87
2024-03-04 07:45:00,96.67,7.0,87
2024-03-04 08:00:00,102.97,6.9,92
2024-03-04 08:15:00,102.97,6.9,92
2024-03-04 08:30:00,102.97,6.9,92
2024-03-04 08:45:00,102.97,6.9,92
2024-03-04 09:00:00,85.02,7.4,90
2024-03-04 09:15:00,85.02,7.4,90
2024-03-04 09:30:00,85.02,7.4,90
2024-03-04 09:45:00,85.02,7.4,90
2024-03-04 10:00:00,71.93,7.8,86
2024-03-04 10:15:00,71.93,7.8,86
2024-03-04 10:30:00,71.93,7.8,86
2024-03-04 10:45:00,71.93,7.8,86
2024-03-04 11:00:00,64.89,8.0,83
2024-03-04 11:15:00,64.89,8.0,83
2024-03-04 11:30:00,64.89,8.0,83
2024-03-04 11:45:00,64.89,8.0,83
2024-03-04 12:00:00,63.93,8.0,85
2024-03-04 12:15:00,63.93,8.0,85
2024-03-04 12:30:00,63.93,8.0,85
2024-03-04 12:45:00,63.93,8.0,85
2024-03-04 13:00:00,61.1,8.2,84
2024-03-04 13:15:00,61.1,8.2,84
2024-03-04 13:30:00,61.1,8.2,84
2024-03-04 13:45:00,61.1,8.2,84
2024-03-04 14:00:00,62.5,7.9,85
2024-03-04 14:15:00,62.5,7.9,85
2024-03-04 14:30:00,62.5,7.9,85
2024-03-04 14:45:00,62.5,7.9,85
2024-03-04 15:00:00,69.86,7.9,84
2024-03-04 15:15:00,69.86,7.9,84
2024-03-04 15:30:00,69.86,7.9,84
2024-03-04 15:45:00,69.86,7.9,84
2024-03-04 16:00:00,75.95,8.0,81
2024-03-04 16:15:00,75.95,8.0,81
2024-03-04 16:30:00,75.95,8.0,81
2024-03-04 16:45:00,75.95,8.0,81
2024-03-04 17:00:00,90.59,7.8,82
2024-03-04 17:15:00,90.59,7.8,82
2024-03-04 17:30:00,90.59,7.8,82
2024-03-04 17:45:00,90.59,7.8,82
2024-03-04 18:00:00,105.18,7.5,86
2024-03-04 18:15:00,105.18,7.5,86
2024-03-04 18:30:00,105.18,7.5,86
2024-03-04 18:45:00,105.18,7.5,86
2024-03-04 19:00:00,99.13,7.2,87
2024-03-04 19:15:00,99.13,7.2,87
2024-03-04 19:30:00,99.13,7.2,87
2024-03-04 19:45:00,99.13,7.2,87
2024-03-04 20:00:00,80.52,7.0,89
2024-03-04 20:15:00,80.52,7.0,89
2024-03-04 20:30:00,80.52,7.0,89
2024-03-04 20:45:00,80.52,7.0,89
2024-03-04 21:00:00,71.39,6.9,90
2024-03-04 21:15:00,71.39,6.9,90
2024-03-04 21:30:00,71.39,6.9,90
2024-03-04 21:45:00,71.39,6.9,90
2024-03-04 22:00:00,67.49,6.7,92
2024-03-04 22:15:00,67.49,6.7,92
2024-03-04 22:30:00,67.49,6.7,92
2024-03-04 22:45:00,67.49,6.7,92
2024-03-04 23:00:00,63.93,6.7,91
2024-03-04 23:15:00,63.93,6.7,91
2024-03-04 23:30:00,63.93,6.7,91
2024-03-04 23:45:00,63.93,6.7,91
2024-03-05 00:00:00,61.96,6.8,91
2024-03-05 00:15:00,61.96,6.8,91
2024-03-05 00:30:00,61.96,6.8,91
2024-03-05 00:45:00,61.96,6.8,91
2024-03-05 01:00:00,61.67,6.6,92
2024-03-05 01:15:00,61.67,6.6,92
2024-03-05 01:30:00,61.67,6.6,92
2024-03-05 01:45:00,61.67,6.6,92
2024-03-05 02:00:00,61.33,6.4,95
2024-03-05 02:15:00,61.33,6.4,95
2024-03-05 02:30:00,61.33,6.4,95
2024-03-05 02:45:00,61.33,6.4,95
2024-03-05 03:00:00,59.86,6.3,95
2024-03-05 03:15:00,59.86,6.3,95
2024-03-05 03:30:00,59.86,6.3,95
2024-03-05 03:45:00,59.86,6.3,95
2024-03-05 04:00:00,60.56,6.2,97
2024-03-05 04:15:00,60.56,6.2,97
2024-03-05 04:30:00,60.56,6.2,97
2024-03-05 04:45:00,60.56,6.2,97
2024-03-05 05:00:00,61.67,6.4,95
2024-03-05 05:15:00,61.67,6.4,95
2024-03-05 05:30:00,61.67,6.4,95
2024-03-05 05:45:00,61.67,6.4,95
2024-03-05 06:00:00,71.53,6.4,94
2024-03-05 06:15:00,71.53,6.4,94
2024-03-05 06:30:00,71.53,6.4,94
2024-03-05 06:45:00,71.53,6.4,94
2024-03-05 07:00:00,79.28,6.3,96
2024-03-05 07:15:00,79.28,6.3,96
2024-03-05 07:30:00,79.28,6.3,96
2024-03-05 07:45:00,79.28,6.3,96
2024-03-05 08:00:00,83.02,6.7,93
2024-03-05 08:15:00,83.02,6.7,93
2024-03-05 08:30:00,83.02,6.7,93
2024-03-05 08:45:00,83.02,6.7,93
2024-03-05 09:00:00,77.0,7.0,91
2024-03-05 09:15:00,77.0,7.0,91
2024-03-05 09:30:00,77.0,7.0,91
2024-03-05 09:45:00,77.0,7.0,91
2024-03-05 10:00:00,71.15,7.1,88
2024-03-05 10:15:00,71.15,7.1,88
2024-03-05 10:30:00,71.15,7.1,88
2024-03-05 10:45:00,71.15,7.1,88
2024-03-05 11:00:00,69.72,7.1,88
2024-03-05 11:15:00,69.72,7.1,88
2024-03-05 11:30:00,69.72,7.1,88
2024-03-05 11:45:00,69.72,7.1,88
2024-03-05 12:00:00,66.01,7.0,87
2024-03-05 12:15:00,66.01,7.0,87
2024-03-05 12:30:00,66.01,7.0,87
2024-03-05 12:45:00,66.01,7.0,87
2024-03-05 13:00:00,65.83,6.7,89
2024-03-05 13:15:00,65.83,6.7,89
2024-03-05 13:30:00,65.83,6.7,89
2024-03-05 13:45:00,65.83,6.7,89
2024-03-05 14:00:00,69.61,7.1,85
2024-03-05 14:15:00,69.61,7.1,85
2024-03-05 14:30:00,69.61,7.1,85
2024-03-05 14:45:00,69.61,7.1,85
2024-03-05 15:00:00,70.67,7.8,80
2024-03-05 15:15:00,70.67,7.8,80
2024-03-05 15:30:00,70.67,7.8,80
2024-03-05 15:45:00,70.67,7.8,80
2024-03-05 16:00:00,76.28,7.8,74
2024-03-05 16:15:00,76.28,7.8,74
2024-03-05 16:30:00,76.28,7.8,74
2024-03-05 16:45:00,76.28,7.8,74
2024-03-05 17:00:00,82.07,6.6,94
2024-03-05 17:15:00,82.07,6.6,94
2024-03-05 17:30:00,82.07,6.6,94
2024-03-05 17:45:00,82.07,6.6,94
2024-03-05 18:00:00,104.38,5.9,95
2024-03-05 18:15:00,104.38,5.9,95
2024-03-05 18:30:00,104.38,5.9,95
2024-03-05 18:45:00,104.38,5.9,95
2024-03-05 19:00:00,112.99,5.0,97
2024-03-05 19:15:00,112.99,5.0,97
2024-03-05 19:30:00,112.99,5.0,97
2024-03-05 19:45:00,112.99,5.0,97
2024-03-05 20:00:00,93.12,4.4,97
2024-03-05 20:15:00,93.12,4.4,97
2024-03-05 20:30:00,93.12,4.4,97
2024-03-05 20:45:00,93.12,4.4,97
2024-03-05 21:00:00,82.81,4.2,96
2024-03-05 21:15:00,82.81,4.2,96
2024-03-05 21:30:00,82.81,4.2,96
2024-03-05 21:45:00,82.81,4.2,96
2024-03-05 22:00:00,76.08,4.6,94
2024-03-05 22:15:00,76.08,4.6,94
2024-03-05 22:30:00,76.08,4.6,94
2024-03-05 22:45:00,76.08,4.6,94
2024-03-05 23:00:00,71.83,3.4,92
2024-03-05 23:15:00,71.83,3.4,92
2024-03-05 23:30:00,71.83,3.4,92
2024-03-05 23:45:00,71.83,3.4,92
2024-03-06 00:00:00,71.0,4.6,88
2024-03-06 00:15:00,71.0,4.6,88
2024-03-06 00:30:00,71.0,4.6,88
2024-03-06 00:45:00,71.0,4.6,88
2024-03-06 01:00:00,70.7,4.4,90
2024-03-06 01:15:00,70.7,4.4,90
2024-03-06 01:30:00,70.7,4.4,90
2024-03-06 01:45:00,70.7,4.4,90
2024-03-06 02:00:00,70.46,4.1,91
2024-03-06 02:15:00,70.46,4.1,91
2024-03-06 02:30:00,70.46,4.1,91
2024-03-06 02:45:00,70.46,4.1,91
2024-03-06 03:00:00,69.74,3.8,95
2024-03-06 03:15:00,69.74,3.8,95
2024-03-06 03:30:00,69.74,3.8,95
2024-03-06 03:45:00,69.74,3.8,95
2024-03-06 04:00:00,70.46,4.2,95
2024-03-06 04:15:00,70.46,4.2,95
2024-03-06 04:30:00,70.46,4.2,95
2024-03-06 04:45:00,70.46,4.2,95
2024-03-06 05:00:00,73.91,4.9,89
2024-03-06 05:15:00,73.91,4.9,89
2024-03-06 05:30:00,73.91,4.9,89
2024-03-06 05:45:00,73.91,4.9,89
2024-03-06 06:00:00,83.98,4.9,89
2024-03-06 06:15:00,83.98,4.9,89
2024-03-06 06:30:00,83.98,4.9,89
2024-03-06 06:45:00,83.98,4.9,89
2024-03-06 07:00:00,106.64,4.8,92
2024-03-06 07:15:00,106.64,4.8,92
2024-03-06 07:30:00,106.64,4.8,92
2024-03-06 07:45:00,106.64,4.8,92
2024-03-06 08:00:00,108.7,5.3,90
2024-03-06 08:15:00,108.7,5.3,90
2024-03-06 08:30:00,108.7,5.3,90
2024-03-06 08:45:00,108.7,5.3,90
2024-03-06 09:00:00,87.21,5.5,89
2024-03-06 09:15:00,87.21,5.5,89
2024-03-06 09:30:00,87.21,5.5,89
2024-03-06 09:45:00,87.21,5.5,89
2024-03-06 10:00:00,75.92,5.6,90
2024-03-06 10:15:00,75.92,5.6,90
2024-03-06 10:30:00,75.92,5.6,90
2024-03-06 10:45:00,75.92,5.6,90
2024-03-06 11:00:00,72.02,5.9,90
2024-03-06 11:15:00,72.02,5.9,90
2024-03-06 11:30:00,72.02,5.9,90
2024-03-06 11:45:00,72.02,5.9,90
2024-03-06 12:00:00,69.35,5.8,90
2024-03-06 12:15:00,69.35,5.8,90
2024-03-06 12:30:00,69.35,5.8,90
2024-03-06 12:45:00,69.35,5.8,90
2024-03-06 13:00:00,69.29,5.9,90
2024-03-06 13:15:00,69.29,5.9,90
2024-03-06 13:30:00,69.29,5.9,90
2024-03-06 13:45:00,69.29,5.9,90
2024-03-06 14:00:00,70.64,6.1,90
2024-03-06 14:15:00,70.64,6.1,90
2024-03-06 14:30:00,70.64,6.1,90
2024-03-06 14:45:00,70.64,6.1,90
2024-03-06 15:00:00,72.26,6.1,93
2024-03-06 15:15:00,72.26,6.1,93
2024-03-06 15:30:00,72.26,6.1,93
2024-03-06 15:45:00,72.26,6.1,93
2024-03-06 16:00:00,81.06,6.3,93
2024-03-06 16:15:00,81.06,6.3,93
2024-03-06 16:30:00,81.06,6.3,93
2024-03-06 16:45:00,81.06,6.3,93
2024-03-06 17:00:00,100.0,6.3,93
2024-03-06 17:15:00,100.0,6.3,93
2024-03-06 17:30:00,100.0,6.3,93
2024-03-06 17:45:00,100.0,6.3,93
2024-03-06 18:00:00,119.58,6.3,94
2024-03-06 18:15:00,119.58,6.3,94
2024-03-06 18:30:00,119.58,6.3,94
2024-03-06 18:45:00,119.58,6.3,94
2024-03-06 19:00:00,119.25,6.2,93
2024-03-06 19:15:00,119.25,6.2,93
2024-03-06 19:30:00,119.25,6.2,93
2024-03-06 19:45:00,119.25,6.2,93
2024-03-06 20:00:00,93.4,6.2,94
2024-03-06 20:15:00,93.4,6.2,94
2024-03-06 20:30:00,93.4,6.2,94
2024-03-06 20:45:00,93.4,6.2,94
2024-03-06 21:00:00,80.15,6.1,93
2024-03-06 21:15:00,80.15,6.1,93
2024-03-06 21:30:00,80.15,6.1,93
2024-03-06 21:45:00,80.15,6.1,93
2024-03-06 22:00:00,77.98,6.0,93
2024-03-06 22:15:00,77.98,6.0,93
2024-03-06 22:30:00,77.98,6.0,93
2024-03-06 22:45:00,77.98,6.0,93
2024-03-06 23:00:00,74.34,5.8,91
2024-03-06 23:15:00,74.34,5.8,91
2024-03-06 23:30:00,74.34,5.8,91
2024-03-06 23:45:00,74.34,5.8,91
2024-03-07 00:00:00,73.33,5.6,90
2024-03-07 00:15:00,73.33,5.6,90
2024-03-07 00:30:00,73.33,5.6,90
2024-03-07 00:45:00,73.33,5.6,90
2024-03-07 01:00:00,72.32,4.8,84
2024-03-07 01:15:00,72.32,4.8,84
2024-03-07 01:30:00,72.32,4.8,84
2024-03-07 01:45:00,72.32,4.8,84
2024-03-07 02:00:00,70.34,3.2,84
2024-03-07 02:15:00,70.34,3.2,84
2024-03-07 02:30:00,70.34,3.2,84
2024-03-07 02:45:00,70.34,3.2,84
2024-03-07 03:00:00,68.71,2.5,85
2024-03-07 03:15:00,68.71,2.5,85
2024-03-07 03:30:00,68.71,2.5,85
2024-03-07 03:45:00,68.71,2.5,85
2024-03-07 04:00:00,69.89,1.6,87
2024-03-07 04:15:00,69.89,1.6,87
2024-03-07 04:30:00,69.89,1.6,87
2024-03-07 04:45:00,69.89,1.6,87
2024-03-07 05:00:00,73.13,1.5,86
2024-03-07 05:15:00,73.13,1.5,86
2024-03-07 05:30:00,73.13,1.5,86
2024-03-07 05:45:00,73.13,1.5,86
2024-03-07 06:00:00,84.27,1.3,84
2024-03-07 06:15:00,84.27,1.3,84
2024-03-07 06:30:00,84.27,1.3,84
2024-03-07 06:45:00,84.27,1.3,84
2024-03-07 07:00:00,103.2,1.1,86
2024-03-07 07:15:00,103.2,1.1,86
2024-03-07 07:30:00,103.2,1.1,86
2024-03-07 07:45:00,103.2,1.1,86
2024-03-07 08:00:00,96.7,2.1,83
2024-03-07 08:15:00,96.7,2.1,83
2024-03-07 08:30:00,96.7,2.1,83
2024-03-07 08:45:00,96.7,2.1,83
2024-03-07 09:00:00,79.09,2.6,85
2024-03-07 09:15:00,79.09,2.6,85
2024-03-07 09:30:00,79.09,2.6,85
2024-03-07 09:45:00,79.09,2.6,85
2024-03-07 10:00:00,71.31,3.4,84
2024-03-07 10:15:00,71.31,3.4,84
2024-03-07 10:30:00,71.31,3.4,84
2024-03-07 10:45:00,71.31,3.4,84
2024-03-07 11:00:00,66.16,4.3,77
2024-03-07 11:15:00,66.16,4.3,77
2024-03-07 11:30:00,66.16,4.3,77
2024-03-07 11:45:00,66.16,4.3,77
2024-03-07 12:00:00,61.69,5.1,76
2024-03-07 12:15:00,61.69,5.1,76
2024-03-07 12:30:00,61.69,5.1,76
2024-03-07 12:45:00,61.69,5.1,76
2024-03-07 13:00:00,60.26,6.3,74
2024-03-07 13:15:00,60.26,6.3,74
2024-03-07 13:30:00,60.26,6.3,74
2024-03-07 13:45:00,60.26,6.3,74
2024-03-07 14:00:00,63.33,6.2,72
2024-03-07 14:15:00,63.33,6.2,72
2024-03-07 14:30:00,63.33,6.2,72
2024-03-07 14:45:00,63.33,6.2,72
2024-03-07 15:00:00,66.04,6.6,71
2024-03-07 15:15:00,66.04,6.6,71
2024-03-07 15:30:00,66.04,6.6,71
2024-03-07 15:45:00,66.04,6.6,71
2024-03-07 16:00:00,69.92,6.6,69
2024-03-07 16:15:00,69.92,6.6,69
2024-03-07 16:30:00,69.92,6.6,69
2024-03-07 16:45:00,69.92,6.6,69
2024-03-07 17:00:00,89.2,6.1,70
2024-03-07 17:15:00,89.2,6.1,70
2024-03-07 17:30:00,89.2,6.1,70
2024-03-07 17:45:00,89.2,6.1,70
2024-03-07 18:00:00,105.71,5.5,74
2024-03-07 18:15:00,105.71,5.5,74
2024-03-07 18:30:00,105.71,5.5,74
2024-03-07 18:45:00,105.71,5.5,74
2024-03-07 19:00:00,90.3,5.2,78
2024-03-07 19:15:00,90.3,5.2,78
2024-03-07 19:30:00,90.3,5.2,78
2024-03-07 19:45:00,90.3,5.2,78
2024-03-07 20:00:00,82.49,4.6,81
2024-03-07 20:15:00,82.49,4.6,81
2024-03-07 20:30:00,82.49,4.6,81
2024-03-07 20:45:00,82.49,4.6,81
2024-03-07 21:00:00,73.35,4.6,78
2024-03-07 21:15:00,73.35,4.6,78
2024-03-07 21:30:00,73.35,4.6,78
2024-03-07 21:45:00,73.35,4.6,78
2024-03-07 22:00:00,73.32,3.0,85
2024-03-07 22:15:00,73.32,3.0,85
2024-03-07 22:30:00,73.32,3.0,85
2024-03-07 22:45:00,73.32,3.0,85
2024-03-07 23:00:00,67.72,2.0,85
2024-03-07 23:15:00,67.72,2.0,85
2024-03-07 23:30:00,67.72,2.0,85
2024-03-07 23:45:00,67.72,2.0,85
2024-03-08 00:00:00,68.45,1.1,85
2024-03-08 00:15:00,68.45,1.1,85
2024-03-08 00:30:00,68.45,1.1,85
2024-03-08 00:45:00,68.45,1.1,85
2024-03-08 01:00:00,66.96,1.0,87
2024-03-08 01:15:00,66.96,1.0,87
2024-03-08 01:30:00,66.96,1.0,87
2024-03-08 01:45:00,66.96,1.0,87
2024-03-08 02:00:00,67.01,-0.8,88
2024-03-08 02:15:00,67.01,-0.8,88
2024-03-08 02:30:00,67.01,-0.8,88
2024-03-08 02:45:00,67.01,-0.8,88
2024-03-08 03:00:00,65.99,-0.8,88
2024-03-08 03:15:00,65.99,-0.8,88
2024-03-08 03:30:00,65.99,-0.8,88
2024-03-08 03:45:00,65.99,-0.8,88
2024-03-08 04:00:00,66.3,-1.0,87
2024-03-08 04:15:00,66.3,-1.0,87
2024-03-08 04:30:00,66.3,-1.0,87
2024-03-08 04:45:00,66.3,-1.0,87
2024-03-08 05:00:00,67.11,-0.4,88
2024-03-08 05:15:00,67.11,-0.4,88
2024-03-08 05:30:00,67.11,-0.4,88
2024-03-08 05:45:00,67.11,-0.4,88
2024-03-08 06:00:00,82.91,-0.9,92
2024-03-08 06:15:00,82.91,-0.9,92
2024-03-08 06:30:00,82.91,-0.9,92
2024-03-08 06:45:00,82.91,-0.9,92
2024-03-08 07:00:00,95.06,-0.6,91
2024-03-08 07:15:00,95.06,-0.6,91
2024-03-08 07:30:00,95.06,-0.6,91
2024-03-08 07:45:00,95.06,-0.6,91
2024-03-08 08:00:00,88.89,0.9,88
2024-03-08 08:15:00,88.89,0.9,88
2024-03-08 08:30:00,88.89,0.9,88
2024-03-08 08:45:00,88.89,0.9,88
2024-03-08 09:00:00,74.36,2.1,83
2024-03-08 09:15:00,74.36,2.1,83
2024-03-08 09:30:00,74.36,2.1,83
2024-03-08 09:45:00,74.36,2.1,83
2024-03-08 10:00:00,57.59,2.9,81
2024-03-08 10:15:00,57.59,2.9,81
2024-03-08 10:30:00,57.59,2.9,81
2024-03-08 10:45:00,57.59,2.9,81
2024-03-08 11:00:00,52.05,4.3,77
2024-03-08 11:15:00,52.05,4.3,77
2024-03-08 11:30:00,52.05,4.3,77
2024-03-08 11:45:00,52.05,4.3,77
2024-03-08 12:00:00,21.77,5.6,72
2024-03-08 12:15:00,21.77,5.6,72
2024-03-08 12:30:00,21.77,5.6,72
2024-03-08 12:45:00,21.77,5.6,72
2024-03-08 13:00:00,4.26,6.4,68
2024-03-08 13:15:00,4.26,6.4,68
2024-03-08 13:30:00,4.26,6.4,68
2024-03-08 13:45:00,4.26,6.4,68
2024-03-08 14:00:00,24.2,7.3,68
2024-03-08 14:15:00,24.2,7.3,68
2024-03-08 14:30:00,24.2,7.3,68
2024-03-08 14:45:00,24.2,7.3,68
2024-03-08 15:00:00,40.25,8.1,62
2024-03-08 15:15:00,40.25,8.1,62
2024-03-08 15:30:00,40.25,8.1,62
2024-03-08 15:45:00,40.25,8.1,62
2024-03-08 16:00:00,55.74,8.8,63
2024-03-08 16:15:00,55.74,8.8,63
2024-03-08 16:30:00,55.74,8.8,63
2024-03-08 16:45:00,55.74,8.8,63
2024-03-08 17:00:00,71.98,7.5,69
2024-03-08 17:15:00,71.98,7.5,69
2024-03-08 17:30:00,71.98,7.5,69
2024-03-08 17:45:00,71.98,7.5,69
2024-03-08 18:00:00,83.76,6.1,70
2024-03-08 18:15:00,83.76,6.1,70
2024-03-08 18:30:00,83.76,6.1,70
2024-03-08 18:45:00,83.76,6.1,70
2024-03-08 19:00:00,79.98,5.1,71
2024-03-08 19:15:00,79.98,5.1,71
2024-03-08 19:30:00,79.98,5.1,71
2024-03-08 19:45:00,79.98,5.1,71
2024-03-08 20:00:00,71.46,3.8,72
2024-03-08 20:15:00,71.46,3.8,72
2024-03-08 20:30:00,71.46,3.8,72
2024-03-08 20:45:00,71.46,3.8,72
2024-03-08 21:00:00,64.9,3.8,70
2024-03-08 21:15:00,64.9,3.8,70
2024-03-08 21:30:00,64.9,3.8,70
2024-03-08 21:45:00,64.9,3.8,70
2024-03-08 22:00:00,65.03,1.3,76
2024-03-08 22:15:00,65.03,1.3,76
2024-03-08 22:30:00,65.03,1.3,76
2024-03-08 22:45:00,65.03,1.3,76
2024-03-08 23:00:00,59.89,2.3,79
2024-03-08 23:15:00,59.89,2.3,79
2024-03-08 23:30:00,59.89,2.3,79
2024-03-08 23:45:00,59.89,2.3,79
2024-03-09 00:00:00,56.56,0.7,82
2024-03-09 00:15:00,56.56,0.7,82
2024-03-09 00:30:00,56.56,0.7,82
2024-03-09 00:45:00,56.56,0.7,82
2024-03-09 01:00:00,54.91,1.5,82
2024-03-09 01:15:00,54.91,1.5,82
2024-03-09 01:30:00,54.91,1.5,82
2024-03-09 01:45:00,54.91,1.5,82
2024-03-09 02:00:00,53.72,0.4,85
2024-03-09 02:15:00,53.72,0.4,85
2024-03-09 02:30:00,53.72,0.4,85
2024-03-09 02:45:00,53.72,0.4,85
2024-03-09 03:00:00,52.56,1.5,88
2024-03-09 03:15:00,52.56,1.5,88
2024-03-09 03:30:00,52.56,1.5,88
2024-03-09 03:45:00,52.56,1.5,88
2024-03-09 04:00:00,48.6,1.8,87
2024-03-09 04:15:00,48.6,1.8,87
2024-03-09 04:30:00,48.6,1.8,87
2024-03-09 04:45:00,48.6,1.8,87
2024-03-09 05:00:00,47.79,2.1,86
2024-03-09 05:15:00,47.79,2.1,86
2024-03-09 05:30:00,47.79,2.1,86
2024-03-09 05:45:00,47.79,2.1,86
2024-03-09 06:00:00,50.47,2.0,85
2024-03-09 06:15:00,50.47,2.0,85
2024-03-09 06:30:00,50.47,2.0,85
2024-03-09 06:45:00,50.47,2.0,85
2024-03-09 07:00:00,53.06,2.8,81
2024-03-09 07:15:00,53.06,2.8,81
2024-03-09 07:30:00,53.06,2.8,81
2024-03-09 07:45:00,53.06,2.8,81
2024-03-09 08:00:00,53.06,4.6,76
2024-03-09 08:15:00,53.06,4.6,76
2024-03-09 08:30:00,53.06,4.6,76
2024-03-09 08:45:00,53.06,4.6,76
2024-03-09 09:00:00,48.12,6.7,73
2024-03-09 09:15:00,48.12,6.7,73
2024-03-09 09:30:00,48.12,6.7,73
2024-03-09 09:45:00,48.12,6.7,73
2024-03-09 10:00:00,32.94,8.6,66
2024-03-09 10:15:00,32.94,8.6,66
2024-03-09 10:30:00,32.94,8.6,66
2024-03-09 10:45:00,32.94,8.6,66
2024-03-09 11:00:00,0.2,11.9,57
2024-03-09 11:15:00,0.2,11.9,57
2024-03-09 11:30:00,0.2,11.9,57
2024-03-09 11:45:00,0.2,11.9,57
2024-03-09 12:00:00,-1.15,13.5,50
2024-03-09 12:15:00,-1.15,13.5,50
2024-03-09 12:30:00,-1.15,13.5,50
2024-03-09 12:45:00,-1.15,13.5,50
2024-03-09 13:00:00,-5.02,14.6,39
2024-03-09 13:15:00,-5.02,14.6,39
2024-03-09 13:30:00,-5.02,14.6,39
2024-03-09 13:45:00,-5.02,14.6,39
2024-03-09 14:00:00,-0.04,15.2,39
2024-03-09 14:15:00,-0.04,15.2,39
2024-03-09 14:30:00,-0.04,15.2,39
2024-03-09 14:45:00,-0.04,15.2,39
2024-03-09 15:00:00,28.19,14.1,48
2024-03-09 15:15:00,28.19,14.1,48
2024-03-09 15:30:00,28.19,14.1,48
2024-03-09 15:45:00,28.19,14.1,48
2024-03-09 16:00:00,52.64,13.1,52
2024-03-09 16:15:00,52.64,13.1,52
2024-03-09 16:30:00,52.64,13.1,52
2024-03-09 16:45:00,52.64,13.1,52
2024-03-09 17:00:00,69.49,11.4,58
2024-03-09 17:15:00,69.49,11.4,58
2024-03-09 17:30:00,69.49,11.4,58
2024-03-09 17:45:00,69.49,11.4,58
2024-03-09 18:00:00,78.02,10.5,63
2024-03-09 18:15:00,78.02,10.5,63
2024-03-09 18:30:00,78.02,10.5,63
2024-03-09 18:45:00,78.02,10.5,63
2024-03-09 19:00:00,74.99,9.3,68
2024-03-09 19:15:00,74.99,9.3,68
2024-03-09 19:30:00,74.99,9.3,68
2024-03-09 19:45:00,74.99,9.3,68
2024-03-09 20:00:00,67.26,8.2,72
2024-03-09 20:15:00,67.26,8.2,72
2024-03-09 20:30:00,67.26,8.2,72
2024-03-09 20:45:00,67.26,8.2,72
2024-03-09 21:00:00,60.47,6.9,73
2024-03-09 21:15:00,60.47,6.9,73
2024-03-09 21:30:00,60.47,6.9,73
